id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27930601,Historical Capitol Hill,210983099,Marc,,"Union Station, Stanton Park, Kingman Park",38.89387,-76.98959,Entire home/apt,104,31,4,2019-11-09,0.11,4,0,0,
26998386,2 BR House in Capitol Hill -  steps from Metro,58390546,Jesse,,"Capitol Hill, Lincoln Park",38.88253,-76.98414,Entire home/apt,245,2,141,2022-09-11,2.85,2,66,42,"Hosted License: 5007242201000698
Unhosted License: 5007262201000699"
27932589,One Bdrm Luxury Condo in Vibrant DC Neighborhood,50236847,Becca,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93393,-77.03315,Entire home/apt,108,120,37,2020-08-30,0.75,1,349,0,
27937041,Hip DC Condo steps away from U St / Meridian Park,12928262,Mose,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92188,-77.03421,Entire home/apt,145,50,13,2022-05-25,0.27,6,14,2,
28646312,The Frosted Castle At West End,104464656,Anand And Lisa,,"Dupont Circle, Connecticut Avenue/K Street",38.90318,-77.04887,Entire home/apt,814,2,89,2022-09-04,2.04,2,297,36,Hosted License: 5007242201001235
28668627,1 Bedroom Condo in Dupont Circle,48005494,,,"Dupont Circle, Connecticut Avenue/K Street",38.9152,-77.0431,Entire home/apt,164,31,0,,,157,167,0,
27059660,Large Apartment in our NW DC home w/ Pvt Entrance.,1904712,Maria,,"Brightwood Park, Crestwood, Petworth",38.9543,-77.03426,Entire home/apt,98,3,136,2022-09-07,2.70,1,64,35,Hosted License: 5007242201000310
28679737,"Penn Qtr 1BR w/ Great Views & Gym, nr Metro",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8955221,-77.0227607,Entire home/apt,180,32,1,2019-01-16,0.02,235,224,0,
27960316,Studio in the best location of Dupont,211191105,Nicolas,,"Dupont Circle, Connecticut Avenue/K Street",38.91418,-77.03943,Entire home/apt,70,31,250,2022-08-12,5.12,1,54,58,
27137715,Private Suite in Classic DC Row House,80788728,Beth+Chris,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92129,-77.00263,Entire home/apt,110,2,143,2022-09-09,2.87,1,12,40,Hosted License: 5007242201000243
